Bi-Mutual,Cascade,Clique,FBL,FFL,Fan-In,Fan-Out,Mutual-Cascade,Mutual-In,Mutual-Out,Regulated-Mutual,Regulating-Mutual,Semi-Clique,graph_id
2,6421,0,4,489,3676,244557,4,31,1193,1,58,0,500
1,5946,0,2,509,3379,243640,1,23,1551,0,74,1,430
0,7263,0,8,732,3187,244810,0,5,294,0,8,0,429
0,7315,0,6,590,3585,245181,0,8,81,1,1,0,428
0,7018,0,5,683,3532,244693,1,3,457,0,9,0,431
1,5726,0,2,628,3464,243371,2,10,1552,2,147,1,434
0,6530,0,5,862,2662,244576,0,3,378,0,18,0,416
0,6812,0,1,653,3507,244500,1,13,524,0,87,0,450
2,5483,0,0,667,3446,243202,1,16,1818,2,80,0,448
7,5191,0,2,636,3055,242590,1,8,2256,0,180,1,433
0,6575,0,0,601,3494,244320,2,6,813,0,58,0,442
0,7330,0,1,800,3385,244990,0,13,60,2,0,0,440
2,5729,0,2,636,3472,243551,6,13,1484,1,85,1,435
1,6147,0,3,522,3558,244032,1,5,1190,0,53,0,441
1,7236,0,2,515,3694,244897,0,11,342,1,48,0,452
1,6153,0,3,705,3388,243866,1,12,1247,0,16,0,439
0,6855,0,2,472,3690,244547,1,11,711,1,60,0,453
0,6609,0,1,489,2970,244496,1,7,532,0,167,0,437
0,6929,0,2,643,3402,244726,0,3,529,0,5,0,458
0,6929,0,3,765,3441,244560,1,4,516,0,5,0,462
1,5379,0,2,499,3137,243415,1,15,1765,1,84,1,446
0,7259,0,4,545,3305,244732,1,3,530,0,22,0,443
0,6674,0,1,538,3641,244293,2,12,1001,0,9,0,455
1,5448,0,0,596,2852,243431,1,9,1631,0,95,1,459
0,5528,0,2,571,2917,244801,2,11,472,0,3,0,445
1,6322,0,4,720,3434,243992,6,21,1096,1,18,0,457
0,7228,0,2,454,3718,244857,1,22,530,0,5,0,471
0,6698,0,1,501,3746,244411,0,9,930,0,5,0,460
0,6943,0,4,653,3015,245199,0,0,0,0,0,0,444
1,5997,0,3,579,3165,243906,3,5,1156,1,103,0,454
0,6959,0,4,569,3600,244616,1,17,556,0,55,0,456
0,6736,0,4,612,3556,244380,0,7,824,0,18,0,474
1,6338,0,7,649,3439,244049,1,7,1114,0,19,0,469
0,6789,0,5,682,3490,244455,1,10,649,0,36,0,451
0,6962,0,3,529,3662,244716,0,3,599,0,4,0,467
0,6447,0,2,697,3053,244434,0,14,680,1,25,0,465
1,6183,0,3,562,3463,243973,0,6,1250,0,32,1,473
0,6145,0,2,575,3003,244021,1,7,1062,1,97,0,466
0,6485,0,2,673,3450,244158,2,5,853,0,83,0,468
0,6922,0,3,608,3162,244402,0,11,702,0,70,0,463
0,6586,0,6,656,3232,244533,1,2,370,0,146,0,464
1,6867,0,3,594,3584,244512,1,14,728,2,7,0,477
0,6334,0,2,629,3073,244248,2,11,958,1,7,0,475
1,6889,0,3,505,3545,244621,2,17,674,1,24,0,476
2,5765,0,1,581,3102,243648,1,11,1423,1,98,0,483
0,6446,0,2,723,3424,244075,3,26,856,3,96,0,449
0,5798,0,2,663,2899,244375,1,3,567,0,123,0,470
0,6968,0,1,632,3571,244629,1,13,570,0,10,0,482
1,6149,0,2,602,3578,243846,1,17,1295,1,52,1,481
1,6077,0,2,486,3385,244001,1,3,1213,0,75,0,480
0,6644,0,4,700,3055,244469,2,12,562,1,59,0,472
0,5948,0,3,655,2871,244432,0,15,699,0,33,0,461
0,7116,0,5,603,3478,244934,2,5,313,0,1,0,488
0,6764,0,2,678,3447,244650,0,4,504,0,10,0,486
0,6864,0,6,609,3283,244620,0,5,579,0,22,0,490
0,5731,0,3,514,3084,243678,0,20,1409,1,124,1,485
1,6714,0,0,723,3208,244056,3,4,986,1,41,0,491
0,6404,0,6,684,2748,245103,0,4,65,0,0,0,493
1,6319,0,3,658,3477,243884,1,6,1160,0,74,0,489
0,7575,0,5,621,3658,245190,0,3,41,0,0,0,496
0,7042,0,3,541,3458,244789,0,10,491,1,15,0,487
0,6310,0,2,679,3195,244267,2,6,875,1,14,0,478
0,6633,0,2,525,3646,244260,1,26,922,2,71,0,494
0,7172,0,4,886,2864,244629,0,6,328,1,4,0,502
0,6892,0,7,476,3622,244792,0,14,572,0,6,0,495
1,6546,0,0,767,3406,244212,2,19,738,0,66,0,479
0,6376,0,6,516,3559,244212,1,9,969,0,77,0,497
0,5729,0,2,495,3052,243981,2,8,990,0,191,1,484
1,6396,0,4,586,3579,244055,4,15,1063,1,71,0,498
0,7376,0,3,719,2921,245133,0,0,0,0,0,0,492
0,7108,0,5,586,3600,244814,0,16,436,2,7,0,499
0,6956,0,0,989,2840,244700,3,5,129,1,15,0,503
0,6479,0,3,513,3698,244288,2,7,1013,0,18,0,501
0,6816,0,3,875,3286,244623,1,16,331,0,11,0,506
0,7021,0,2,603,3465,244835,0,3,388,0,13,0,505
0,6620,0,3,712,3335,244421,1,13,718,0,0,0,507
1,5911,0,1,701,2908,244041,2,7,1047,2,29,0,504
0,6342,0,0,451,3648,244049,2,26,1175,1,87,0,582
0,6620,0,2,684,3309,244367,0,4,591,0,105,0,508
3,5266,0,2,744,3357,243126,0,10,1873,0,53,0,509
0,7154,0,6,776,2847,244978,0,3,97,1,0,0,510
0,6857,0,2,543,3391,244765,0,5,518,0,13,0,511
1,6957,0,2,645,3516,244698,0,17,449,1,29,0,512
2,5453,0,2,701,3295,243239,0,8,1706,0,101,1,513
0,6504,0,3,911,3322,244113,3,6,803,2,10,0,514
0,6836,0,1,710,3245,244573,1,2,538,0,15,0,515
1,6118,0,3,531,3078,244581,2,11,731,0,3,0,516
0,6803,0,2,637,3522,244607,0,11,589,1,9,0,519
1,6546,0,6,610,3153,244317,2,25,859,1,31,0,517
0,7013,0,3,530,3562,244698,1,10,587,0,18,0,595
0,6787,0,2,702,3118,244491,0,6,620,1,19,0,524
0,6144,0,1,804,3312,243903,0,13,1038,1,52,1,529
0,6470,0,2,449,3522,244299,0,13,1013,1,45,0,522
1,5841,0,0,573,3580,244023,3,16,1206,2,22,0,533
0,6723,0,5,616,2851,244202,0,15,989,1,22,0,520
0,7399,0,5,645,2861,245207,0,0,0,0,0,0,518
0,6818,0,4,476,3547,244575,1,3,684,0,58,0,528
0,6363,0,5,654,3376,243979,2,4,765,0,225,1,521
0,6781,0,5,589,3513,244583,0,2,618,0,31,0,523
1,6249,0,3,602,3537,244009,1,14,1199,0,20,0,543
0,6879,0,7,532,3417,244690,0,10,530,2,49,0,525
0,6721,0,1,672,3501,244337,1,8,790,0,25,1,536
0,7518,0,4,673,3578,245179,0,0,0,0,0,0,551
1,6184,0,1,758,3226,243782,1,15,944,2,182,0,531
0,6674,0,3,476,3648,244497,0,10,870,1,4,0,526
0,6999,0,9,647,3539,244634,0,16,558,1,6,0,527
0,6930,0,2,654,3561,244574,0,18,575,5,22,0,557
1,5713,0,1,509,3389,243469,4,13,1673,0,97,1,542
0,7303,0,6,795,3392,245057,0,0,0,0,0,0,532
0,7250,0,1,612,3399,244917,1,12,315,1,3,0,546
0,5402,0,1,656,2861,243522,2,10,1565,1,52,1,530
0,7506,0,4,747,3425,245105,0,0,0,0,0,0,553
0,6784,0,1,714,3500,244499,0,19,635,0,2,0,538
2,6023,0,1,679,3279,243832,2,32,1268,3,33,0,540
0,7189,0,6,771,3298,245053,0,5,28,0,0,0,537
1,5690,0,3,734,3285,243510,1,7,1353,0,128,0,545
0,5375,0,1,645,2865,244466,1,6,736,0,21,0,534
0,6767,0,2,573,3513,244381,0,19,875,1,11,0,550
0,6948,0,5,542,3675,244713,0,5,591,0,3,0,547
3,5935,0,3,496,3625,243613,0,8,1522,0,109,0,559
0,6988,0,3,858,3315,244688,1,3,282,1,11,0,548
0,6961,0,1,538,3648,244634,1,12,611,0,34,0,552
0,6637,0,1,679,3251,244655,0,4,516,0,1,0,541
3,6238,0,2,1058,3057,243905,5,56,809,8,30,2,539
0,6243,0,5,649,3275,244134,0,9,919,0,75,0,535
0,5547,0,4,636,2962,243473,1,17,1189,5,273,1,549
3,5639,0,3,794,3037,243424,3,6,1558,0,35,0,556
1,6149,0,2,701,3400,243882,2,15,1170,0,48,0,554
1,6347,0,2,984,3237,243966,1,15,892,0,4,0,561
1,6217,0,0,703,3492,243838,2,9,1224,0,42,0,544
0,7423,0,4,467,3737,245076,0,2,305,0,2,0,562
0,6775,0,3,661,3072,244390,0,4,657,0,72,0,569
0,7378,0,4,597,3528,245059,0,5,191,1,2,0,567
1,6006,0,0,404,3484,243823,0,24,1412,0,106,0,563
0,6880,0,5,646,3566,244688,2,2,512,0,2,0,558
0,6894,0,3,588,3642,244474,0,6,733,1,28,0,555
0,6970,0,2,590,3422,244742,1,7,469,0,25,0,601
0,6303,0,3,769,2907,244405,1,9,631,0,23,0,570
0,6821,0,2,576,3526,244623,2,7,606,1,22,0,576
0,6707,0,1,816,2814,244641,0,6,390,1,2,0,566
1,6475,0,3,620,3528,244137,2,26,1068,2,11,0,568
1,7071,0,4,498,3697,244764,2,18,579,0,4,0,575
0,6414,0,2,492,2986,245032,0,7,322,0,3,0,564
0,6970,0,3,729,3016,245123,0,0,0,0,0,0,565
0,6109,0,5,504,3345,244190,0,5,926,0,115,1,584
0,6598,0,1,469,3385,244639,2,7,734,2,3,0,587
1,6846,0,3,568,3611,244529,0,25,749,1,2,0,603
1,6116,0,3,547,3145,244269,2,3,1023,0,5,0,578
1,6416,0,3,756,3504,244033,1,9,1062,2,4,0,579
3,6384,0,2,476,3491,244200,1,31,1120,0,25,1,560
1,7130,0,2,651,3231,244806,0,19,375,3,8,0,577
0,6814,0,2,548,3653,244495,1,9,758,0,25,0,572
0,6187,0,2,699,3327,243873,2,13,1059,1,109,0,580
0,7081,0,3,531,3195,245259,1,7,61,0,0,0,585
1,6642,0,6,691,3170,244098,2,4,1020,0,20,0,590
2,5476,0,0,556,3561,243170,0,16,2060,0,32,0,571
0,6835,0,4,634,3113,244673,3,4,507,1,17,0,573
0,6482,0,4,479,3380,244084,3,18,1208,0,39,0,593
0,6174,0,4,713,2829,244939,0,8,194,0,3,0,583
1,6161,0,4,672,3502,243816,0,18,1263,0,50,0,588
0,6392,0,2,677,2765,244128,2,11,1011,0,17,0,581
0,7374,0,4,603,3532,245085,0,7,164,0,0,0,591
0,7014,0,5,577,3180,244795,3,11,473,0,2,0,574
0,6178,0,1,708,3054,244119,2,12,995,2,13,0,594
0,6692,0,0,614,3545,244150,2,19,1005,1,40,0,607
0,7096,0,1,616,3502,244898,0,7,306,0,16,0,597
0,6423,0,1,690,3208,244374,2,18,774,2,5,0,592
3,5685,0,1,556,3521,243506,0,8,1743,0,22,0,596
0,6861,0,3,613,2865,244772,0,9,461,0,3,0,586
0,6709,0,4,664,2956,244879,0,2,307,0,1,0,589
0,6617,0,5,594,3501,244366,0,13,888,0,2,0,609
1,6111,0,2,506,3678,243827,2,6,1418,0,49,0,600
0,6122,0,3,458,3189,244209,0,17,1065,0,60,0,598
1,6362,0,3,639,3180,244335,1,13,814,0,31,0,599
1,6346,0,2,536,3539,243990,0,4,1099,0,113,0,618
0,6971,0,6,728,3500,244575,1,4,526,0,11,0,610
2,5830,0,2,481,3387,243490,3,12,1749,1,63,0,621
0,5589,0,1,573,2868,244284,0,15,975,0,10,0,605
0,6556,0,6,633,3568,244179,1,11,942,1,48,0,606
0,6977,0,2,907,3347,244590,0,13,340,3,6,0,629
0,7517,0,6,482,3433,245341,0,6,29,0,0,0,604
0,6959,0,3,682,3530,244612,1,8,547,0,5,0,625
0,7331,0,3,570,3419,245077,3,15,197,1,2,0,608
0,6645,0,0,779,2796,244146,0,13,735,1,97,0,611
0,6758,0,0,640,3322,244489,0,24,650,1,36,0,627
0,7456,0,6,717,3397,245135,0,0,0,0,0,0,631
0,6852,0,7,600,3530,244503,1,20,685,1,31,0,615
2,5480,0,4,680,2824,243755,0,8,1287,2,63,0,602
1,5910,0,1,618,3139,243645,2,9,1219,1,183,0,614
3,5472,0,1,659,3198,243318,6,9,1825,1,20,0,622
1,6790,0,4,924,2803,244417,0,9,491,1,9,0,612
0,6856,0,2,506,3597,244349,1,11,888,0,54,0,623
0,6441,0,3,626,3482,244222,1,13,904,5,47,0,620
0,7105,0,4,547,3656,244721,0,2,544,0,20,0,626
1,5581,0,0,633,3174,243564,4,13,1526,0,62,0,613
0,6935,0,2,505,3606,244646,1,12,686,0,7,0,624
0,6476,0,3,617,2890,244494,2,9,578,1,80,0,617
0,6459,0,4,618,2932,244668,0,3,522,0,22,0,616
1,6091,0,3,587,2939,244223,1,2,1027,1,6,0,628
0,6583,0,3,720,3039,244173,3,6,877,0,47,1,619
0,7038,0,3,568,3623,244646,1,24,626,1,5,0,633
0,7413,0,2,801,3469,245051,0,0,0,0,0,0,634
0,6032,0,1,683,2880,244077,4,5,1040,0,23,1,630
1,5137,0,0,508,2712,243709,1,4,1133,0,249,1,632
0,7437,0,2,640,3589,245148,0,7,63,1,0,0,635
1,6375,0,6,591,3572,244025,0,23,1068,3,82,0,636
0,6477,0,2,571,3005,244613,0,9,631,3,17,0,637
0,7433,0,2,536,3609,245262,0,4,54,0,0,0,660
0,6944,0,0,580,3552,244570,0,3,633,1,34,0,638
0,6629,0,3,756,3459,244308,3,19,737,0,24,0,639
0,7062,0,4,755,2803,244486,1,10,547,1,31,0,671
1,6137,0,4,497,3378,243923,1,10,1341,1,44,0,640
0,7115,0,0,680,3211,244905,1,13,265,1,0,0,665
0,6066,0,4,700,3207,243975,2,7,1063,0,55,1,641
0,6062,0,4,566,3469,243689,2,16,1395,2,98,1,643
0,6391,0,5,743,3188,244265,1,8,784,0,32,0,644
1,7022,0,1,523,3696,244644,1,0,647,0,18,0,645
0,6545,0,4,667,2832,244158,2,9,892,1,66,0,642
0,6669,0,1,746,3415,244386,0,4,624,0,48,0,679
0,6819,0,3,680,3522,244465,1,13,654,2,25,0,651
0,6709,0,3,757,2780,244358,1,9,660,0,38,0,646
1,6094,0,3,456,3707,243773,1,18,1519,0,76,0,650
0,6706,0,4,663,3526,244351,3,6,800,1,17,0,647
0,6631,0,4,583,3600,244281,1,23,880,3,52,0,649
0,6711,0,1,627,3407,244594,1,2,546,0,42,0,654
0,7517,0,3,752,3522,245100,0,0,0,0,0,0,655
0,7197,0,5,449,3284,244797,0,11,606,0,0,0,648
0,7078,0,1,758,3445,244656,1,7,427,0,5,0,659
0,7277,0,4,734,3534,244881,1,1,220,0,8,0,677
1,5817,0,1,592,2847,243534,3,14,1516,2,102,0,667
1,6061,0,1,519,3529,243666,1,8,1531,0,66,1,672
0,6913,0,2,657,3410,244966,0,3,223,0,3,0,661
1,5339,0,1,842,2721,243413,2,5,1368,1,116,0,656
1,5923,0,2,506,3620,243553,3,17,1677,2,56,0,664
1,6195,0,3,629,3397,243976,0,23,1184,2,30,0,673
0,6765,0,3,666,3404,244528,0,9,502,0,78,0,675
1,6420,0,0,581,3516,243943,1,8,1246,0,40,0,657
0,6930,0,2,559,3594,244572,0,17,609,0,55,1,668
0,6409,0,4,732,3273,244310,2,5,671,1,68,0,652
0,6958,0,4,627,3453,244918,0,2,297,0,5,0,683
1,6970,0,5,654,3583,244603,0,21,582,2,5,0,676
0,7290,0,5,687,3398,244978,0,8,181,0,3,0,670
0,7452,0,4,596,3611,245207,0,8,49,0,0,0,685
3,5531,0,0,532,3458,243106,4,10,1945,0,130,1,678
0,7289,0,3,736,3044,245116,0,0,0,0,0,0,662
0,7440,0,3,524,3350,245287,0,7,41,0,0,0,653
0,6352,0,4,686,3449,244028,0,22,1032,0,53,0,684
1,6695,0,4,581,3559,244377,0,20,807,0,43,0,666
0,5227,0,2,660,3046,244708,0,7,425,1,29,0,681
0,6260,0,6,796,3004,244400,1,7,641,0,6,1,669
0,6962,0,5,857,2932,244995,0,0,0,0,0,0,674
4,4925,0,0,409,3187,243115,3,9,2063,0,129,0,663
1,6096,0,2,522,3289,244279,3,10,1012,0,22,0,688
1,5801,0,2,585,3052,243886,3,7,1321,0,28,0,680
0,6118,0,4,565,3296,244148,2,19,1071,0,33,0,689
0,7257,0,3,599,3619,244957,0,5,296,0,0,0,693
1,6004,0,1,362,3083,244248,4,6,1160,1,38,0,658
0,6821,0,2,750,3369,244565,1,8,536,0,0,0,687
0,6671,0,3,538,3639,244289,0,16,913,0,56,0,682
0,6576,0,3,694,2768,244565,1,7,588,0,18,0,686
1,5915,0,0,646,3317,243941,1,13,1148,1,57,0,702
1,6472,0,3,653,3367,244331,2,22,799,1,34,0,696
3,5213,0,2,786,3148,243045,3,10,1774,1,119,1,692
0,6784,0,4,832,2987,244499,3,4,506,0,6,0,695
0,6565,0,4,681,3394,244207,1,5,887,0,38,0,700
0,6034,0,1,530,3327,243647,4,17,1497,4,84,1,704
0,6990,0,7,673,2828,244885,2,3,292,0,0,0,690
0,6930,0,4,868,2832,244984,0,0,0,0,0,0,691
5,5995,0,3,740,3311,243475,2,15,1572,2,27,1,708
0,6673,0,5,552,3493,244499,1,3,652,0,74,0,699
0,6561,0,2,681,3487,244230,4,9,820,1,58,0,701
0,6296,0,5,663,3219,244144,1,7,1030,0,7,0,705
1,6011,0,0,567,3533,243810,1,12,1377,0,48,0,697
1,6213,0,3,660,3241,243795,2,5,1368,0,13,0,698
0,7411,0,4,656,3581,245086,0,18,107,1,1,0,703
0,5652,0,0,558,3443,243520,1,16,1671,0,49,2,712
0,6730,0,4,493,3690,244417,0,11,897,1,22,0,706
0,6744,0,4,520,3254,244822,0,7,473,1,18,0,694
1,6030,0,1,683,3336,243987,0,5,1007,0,87,0,707
0,7316,0,4,832,3392,244932,1,11,87,0,0,0,709
1,6514,0,1,470,3266,244157,1,7,1165,0,29,0,716
0,7057,0,3,517,3170,245342,0,0,0,0,0,0,710
1,6175,0,2,622,2804,244025,1,10,1179,0,12,0,717
0,5967,0,1,654,2918,244048,2,16,1075,1,35,1,715
0,6182,0,3,869,3328,243831,1,20,1090,3,29,0,722
0,6585,0,1,621,3320,244525,2,10,694,0,5,0,711
2,5844,0,3,690,3010,243737,1,12,1124,0,149,0,719
1,6310,0,2,562,3527,244094,0,5,1115,0,40,0,714
1,6106,0,4,508,3298,244191,3,25,1109,0,20,0,718
0,7428,0,4,776,3370,245076,0,0,0,0,0,0,735
2,5259,0,4,453,3586,243100,2,14,2065,0,113,2,720
1,6234,0,3,619,3067,244169,0,8,923,0,70,0,713
0,7242,0,2,561,3532,244993,0,5,298,0,0,0,743
0,6075,0,0,745,3105,243945,0,17,605,1,277,1,725
0,6679,0,4,477,3620,244479,2,6,850,0,22,0,745
0,7119,0,5,708,2966,245144,0,0,0,0,0,0,724
0,6483,0,3,719,3308,244277,1,10,826,1,14,0,723
0,7278,0,1,637,3139,244725,0,6,461,1,14,0,728
1,5700,0,1,506,3487,243386,0,28,1558,1,200,0,729
0,6532,0,1,673,2957,244873,0,2,304,0,1,0,726
1,5777,0,3,847,2688,243514,3,11,1404,3,40,0,727
0,7242,0,6,649,3546,244964,3,23,229,1,3,0,733
1,6412,0,2,497,3470,244193,0,5,1089,0,36,0,730
1,6353,0,3,513,3584,244118,1,24,1119,0,50,0,737
1,6255,0,2,540,3498,244053,1,11,1200,1,28,0,732
1,6115,0,2,562,3639,243829,1,11,1369,0,45,0,731
2,5891,0,0,548,3540,243510,2,18,1550,0,120,0,741
1,6214,0,3,608,3611,243849,4,21,1335,1,27,0,734
0,6927,0,3,576,3602,244532,1,5,665,0,39,0,744
0,6076,0,3,571,2870,244141,3,14,1123,0,10,0,721
0,6725,0,4,671,3488,244397,0,15,602,0,91,0,746
0,6645,0,6,706,3431,244506,1,14,600,1,19,0,739
0,7546,0,1,422,3568,245430,0,0,0,0,0,0,742
0,6522,0,2,479,3687,244178,2,22,1037,0,78,0,750
1,6310,0,1,454,3688,244001,1,20,1245,2,74,0,740
0,7114,0,1,738,3271,244953,1,0,159,1,0,0,749
0,6907,0,2,600,3061,244902,1,12,331,0,9,0,754
0,6846,0,1,535,3249,245014,0,3,301,0,1,0,748
1,5639,0,1,614,3036,243952,0,6,1203,0,41,0,736
0,6377,0,3,610,3364,244277,0,10,931,0,17,0,755
0,5735,0,2,603,3031,244187,1,7,985,0,38,0,738
1,6254,0,2,532,3448,243961,1,17,1117,0,120,0,753
0,7085,0,4,605,3530,244719,4,15,500,0,12,0,747
0,7020,0,8,695,3342,244898,2,5,241,0,8,0,760
0,6875,0,3,564,3551,244562,0,25,704,0,11,0,757
0,7362,0,6,823,2723,245031,0,0,0,0,0,0,752
0,7142,0,6,473,3764,244716,0,3,585,0,39,0,759
0,5276,0,0,847,2757,244585,2,1,355,1,31,0,751
0,6487,0,4,732,3024,244574,3,3,517,0,13,0,756
1,5687,0,4,726,2675,243760,1,10,1191,1,86,0,758
0,6930,0,3,790,3332,244755,1,18,297,1,4,0,761
0,7517,0,4,663,3591,245112,0,4,77,0,0,0,801
1,6415,0,3,606,3295,244128,1,7,1074,0,21,0,762
0,6747,0,0,708,3433,244347,1,3,652,0,74,0,764
0,6775,0,7,577,3420,244598,1,6,612,0,32,0,765
1,6339,0,3,687,3518,244081,2,8,1052,1,14,0,763
0,6325,0,2,595,3493,244164,0,22,1023,0,35,0,768
0,6515,0,1,712,3223,244339,1,3,466,0,167,0,767
0,6367,0,3,572,3494,244051,1,26,1030,2,98,0,766
1,6434,0,4,480,3573,244107,0,27,1109,1,77,0,770
2,6165,0,2,606,3518,243891,6,43,1298,1,24,0,769
0,6846,0,3,526,3626,244676,0,10,610,0,20,0,771
0,6883,0,4,538,3509,244651,1,2,562,0,50,0,772
0,6700,0,3,938,3217,244284,2,14,561,2,34,0,776
0,6794,0,9,573,3570,244419,1,8,684,1,87,0,781
0,6825,0,4,585,3640,244469,6,18,747,1,21,1,775
1,6519,0,4,522,3595,244199,0,16,918,0,106,0,774
0,6374,0,2,661,3125,244904,0,2,315,0,4,0,779
0,7266,0,7,777,3361,245075,0,0,0,0,0,0,791
1,5828,0,0,611,3231,243904,1,14,1175,0,80,0,787
0,6506,0,4,781,3060,244189,1,27,830,5,22,1,773
2,5607,0,1,491,3344,243410,2,11,1757,0,95,0,784
0,7297,0,4,497,3712,244936,0,5,349,0,35,0,782
0,7176,0,0,615,3635,244726,0,3,507,0,2,0,793
1,6603,0,0,652,3247,244378,0,26,805,0,8,0,783
1,5897,0,3,583,3278,243705,2,32,1475,2,42,0,795
0,6879,0,1,803,3417,244476,2,4,517,0,27,0,794
0,6787,0,3,589,3548,244768,1,17,456,0,19,0,800
0,6543,0,3,779,3424,244208,1,10,843,1,10,0,788
0,7447,0,2,552,3694,245090,0,16,212,1,2,0,777
0,6478,0,3,602,3239,244043,1,6,1074,1,67,0,789
0,6766,0,1,830,2947,244505,1,13,491,1,12,0,807
1,6857,0,2,467,3684,244584,0,16,756,0,22,0,798
1,6175,0,3,548,3355,243950,3,16,1296,0,26,1,804
2,5866,0,2,575,3506,243500,1,24,1512,2,130,0,786
0,6629,0,0,771,3144,244401,0,2,582,0,49,0,808
0,7611,0,4,538,3582,245320,0,0,0,0,0,0,778
0,7203,0,2,681,3367,245107,0,7,61,3,0,0,797
1,6033,0,0,602,3389,243773,0,21,1266,0,105,0,799
0,6699,0,1,669,3576,244299,1,4,839,0,22,0,810
0,7386,0,3,630,3468,244821,1,6,380,0,10,0,790
0,6446,0,4,864,3059,244135,0,11,801,0,25,1,811
2,5547,1,1,551,2739,243198,0,16,1471,1,313,0,785
0,6725,0,0,688,3077,244715,0,19,441,2,3,0,813
0,6389,0,2,509,3511,244478,1,10,808,2,27,0,780
2,5821,0,0,673,2977,243809,4,7,1230,0,67,0,796
0,7055,0,3,693,3514,244789,0,11,360,2,4,0,814
0,7171,0,6,858,3401,244684,2,3,306,0,1,0,792
0,6964,0,4,680,3564,244573,1,3,549,1,24,0,816
1,5969,0,10,663,3369,244037,4,3,1039,0,54,0,817
0,6864,0,6,632,3346,244791,1,5,423,1,2,0,806
0,7456,0,2,708,3476,245070,0,3,74,0,0,0,827
1,5775,0,2,650,3022,243801,3,12,1375,0,11,0,822
0,7520,0,4,794,3372,245058,0,0,0,0,0,0,832
1,6425,0,2,507,3667,244003,1,10,1202,0,69,0,805
0,6268,0,3,568,3389,244027,1,17,900,0,177,1,812
0,7371,0,4,427,3721,245108,0,16,298,1,8,1,818
0,6578,0,2,613,3542,244335,3,23,869,2,15,0,829
0,6240,0,2,573,3232,244392,1,15,856,0,15,0,802
0,7038,0,1,500,3673,244672,0,2,598,0,41,0,821
0,6507,0,2,534,3368,244447,2,14,837,0,16,0,803
1,5998,0,0,512,3532,243865,3,7,1369,0,51,0,823
0,7055,0,6,472,3700,244700,0,2,596,0,42,0,819
0,7258,0,3,713,3248,245139,0,0,0,0,0,0,826
1,6148,0,3,659,3010,243895,1,5,1084,0,106,0,809
0,7121,0,2,645,3584,244696,0,4,491,0,10,0,846
0,7468,0,3,708,3485,245144,0,0,0,0,0,0,820
1,6227,0,0,563,3318,244122,3,19,1089,2,36,0,834
0,7360,0,6,708,3554,244982,0,11,157,3,1,0,815
3,5669,0,0,487,3376,243683,0,4,1625,0,27,0,836
0,6660,0,4,688,3179,244591,1,7,482,1,46,0,828
1,5932,0,0,809,3146,243729,4,7,1249,0,30,0,833
0,6482,0,1,591,3464,244387,2,19,850,0,11,0,824
0,7420,0,3,647,3569,245084,0,11,119,0,1,0,831
0,7230,0,3,657,2923,245195,0,0,0,0,0,0,840
0,5908,0,1,488,3161,244066,3,2,1161,0,66,1,830
0,6665,0,2,740,3499,244264,1,6,811,0,18,0,844
1,5821,0,5,542,3431,243877,0,9,1351,1,40,0,825
0,7147,0,5,699,3005,245153,0,0,0,0,0,0,837
1,5756,0,0,622,3231,243678,2,8,1357,2,95,0,839
0,6713,0,6,471,3489,244452,2,19,666,1,130,0,835
0,6776,0,2,625,3254,244763,1,7,414,1,24,0,842
0,7081,0,1,615,3411,244700,1,3,524,0,6,0,845
1,5831,0,2,610,3196,243779,1,4,1177,0,142,0,843
0,5679,0,2,659,2756,243738,0,11,934,1,259,1,838
0,6746,0,0,598,3149,244710,1,7,513,0,15,0,847
0,7226,0,9,637,3519,244870,0,14,331,0,7,0,852
0,6789,0,4,476,3719,244565,1,15,804,0,3,0,861
0,5857,0,4,830,2976,244368,0,11,605,3,23,0,858
0,6745,0,1,719,3454,244442,0,18,665,0,13,0,841
1,6251,0,3,554,3571,243993,0,6,1114,0,95,0,853
0,7363,0,2,645,3567,244927,2,12,259,1,9,0,857
0,6342,0,2,792,2717,244259,0,8,741,0,30,0,856
0,7162,0,2,476,3726,244758,0,5,610,0,4,0,860
0,6656,0,0,578,3574,244406,0,28,847,1,10,0,864
1,6024,0,2,970,3060,243791,1,4,1009,0,40,0,859
0,7142,0,1,785,3429,244793,2,2,263,0,8,0,848
0,7217,0,5,602,3560,244663,0,8,551,0,18,0,870
1,6463,0,2,540,3648,244163,6,14,1097,1,22,0,851
0,6059,0,3,514,3283,244042,1,17,1263,2,15,0,850
1,6285,0,1,619,3304,244086,0,11,872,0,147,0,862
0,6094,0,1,493,2883,244488,0,10,639,0,116,0,863
0,7663,0,4,457,3760,245325,1,8,67,0,1,0,865
0,7221,0,4,557,3649,244829,1,17,462,1,1,0,872
0,6958,0,5,660,3084,244648,3,7,513,0,14,0,854
0,6044,0,2,672,3348,244006,0,15,1124,0,25,0,849
0,7391,0,4,754,3225,245023,0,3,75,0,0,0,871
0,6621,0,1,659,3321,244513,0,2,580,0,50,0,855
0,7331,0,0,657,3469,245033,0,11,146,0,8,0,874
0,7152,0,5,565,3634,244846,1,11,433,1,3,0,866
0,6999,0,3,719,2846,245133,0,0,0,0,0,0,869
0,7350,0,4,665,3196,245126,0,10,58,1,1,0,868
0,7067,0,3,417,3784,244731,1,13,615,0,44,0,882
