avg_path_dir,diameter,nb_edges,Cascade,FFL,Fan-In,Fan-Out,Mutual-In,Mutual-Out,Regulating-Mutual,total_error,graph_id
0.011584271496165742,0.058823529411764705,0.0008706251088281386,0.3492139113863745,0.13355048859934854,-0.04223107569721116,0.004286977158301305,-0.25,-0.25972006220839816,-0.5,1.6102809410663923,61
-0.035850669706469135,0.058823529411764705,0.0005225570458108344,0.32659600690165147,0.05673758865248227,-0.021608956001041395,0.00354817945734099,-0.25,0.0774487471526196,0.6,1.4311362343291805,26
-0.034946185531785724,0.0,0.0008706251088281386,0.36861566905477233,0.2830188679245283,-0.02427564604541895,0.004838781184488033,-1.0,-1.0,-1.0,3.7165657748498213,122
0.0031083156585972175,0.0,0.00017424638438752395,0.3699261992619926,0.2692307692307692,-0.0860780514807639,0.00486714314214148,-1.0,-1.0,-1.0,3.733384725158652,58
-0.08234406638345179,-0.06666666666666667,0.0010445682451253482,0.3842686499887311,0.003745318352059925,0.0,0.005166420797376269,-1.0,-1.0,-1.0,3.543235690433411,28
-0.1299896373056995,-0.14285714285714285,0.0006966213862765587,0.3718096114049207,0.0859106529209622,-0.03617639292315817,0.004302751479664905,-0.6666666666666666,-0.2676056338028169,0.45454545454545453,2.160560565292763,59
-0.06648670852649494,-0.06666666666666667,0.0006966213862765587,0.3763980826295366,0.039711191335740074,-0.009259259259259259,0.005128627237442777,-0.6666666666666666,-0.875,-1.0,3.1060138237080834,5
0.17274341117028535,0.23809523809523808,0.0010445682451253482,0.33801793070026653,0.05,-0.03645007923930269,0.004088177876936339,0.0,-0.10204081632653061,0.0,0.942480221653685,19
0.025783972125435515,0.1111111111111111,0.0006966213862765587,0.37281910009182734,0.3090909090909091,-0.06197564276048714,0.004794659370170505,-1.0,-1.0,-1.0,3.886272015936217,16
-0.08223664622164002,0.0,0.0006966213862765587,0.3298994358597008,0.039711191335740074,-0.002811142346026067,0.004040833013764187,-1.0,-0.08870967741935484,0.14285714285714285,1.6909626904396453,25
-0.06504922644163154,-0.14285714285714285,0.0010445682451253482,0.36553646075243845,0.42795698924731185,-0.07125307125307126,0.004564532222556581,-1.0,-1.0,-1.0,4.078261991019278,13
-0.10853122966818483,-0.14285714285714285,0.0003484320557491289,0.3147730122899423,-0.03501945525291829,0.004313625983252981,0.003857723847833874,0.3333333333333333,-0.0037174721189591076,0.5714285714285714,1.5181799988358882,12
-0.08752543184266166,-0.06666666666666667,0.0005225570458108344,0.39058666071826903,0.022058823529411766,-0.04002120328650941,0.005245148158816882,-1.0,-1.0,-1.0,3.6126264912481463,17
-0.14400218216916008,-0.14285714285714285,0.0008706251088281386,0.38287779534673594,0.0,-0.0048655569782330346,0.005191614908798521,-1.0,-1.0,-1.0,3.6806649173688983,6
0.01804625027015338,0.058823529411764705,0.00017424638438752395,0.3736817973406694,0.17647058823529413,-0.02615062761506276,0.0049900262799607385,-1.0,-1.0,-1.0,3.6583370655372924,0
-0.07151700961028243,-0.06666666666666667,0.00017424638438752395,0.38007714998865444,0.10437710437710437,-0.016580310880829015,0.005071931513094575,-1.0,-1.0,-1.0,3.644464419421019,18
-0.12088318736894044,-0.14285714285714285,0.0008706251088281386,0.383713061132416,0.09215017064846416,-0.005638134290107637,0.005084531121382891,-1.0,-1.0,-1.0,3.751196852527282,4
0.018576520142563942,0.058823529411764705,0.0005225570458108344,0.33785748909355307,0.2569832402234637,-0.05512234471632159,0.004391078443796731,-0.6666666666666666,-0.45161290322580644,-0.5,2.3505563289697475,15
-0.07657373035305276,-0.06666666666666667,0.0006966213862765587,0.3749714024250744,0.125,-0.017107309486780714,0.005049881430683649,-1.0,-1.0,-1.0,3.6660656117485346,3
-0.0023716287022227367,0.058823529411764705,0.0006966213862765587,0.3776765375854214,0.2906666666666667,-0.041401273885350316,0.004826175351037755,-1.0,-1.0,-1.0,3.7764624329887404,2
0.01002287830918395,0.058823529411764705,0.0008706251088281386,0.385515069725596,-0.0390625,0.003808073115003808,0.005201062371595805,-1.0,-1.0,-1.0,3.5033037380419723,7
-0.08624708624708625,-0.06666666666666667,0.0003484320557491289,0.36033715757433854,0.24,-0.02588235294117647,0.004290132062558617,-0.6666666666666666,-0.35906040268456374,-0.2,2.009498896898806,9
-0.005180582953854139,-0.06666666666666667,0.00017424638438752395,0.31322272498743087,0.06993006993006994,-0.0464,0.0037693022194184053,-0.42857142857142855,-0.0012360939431396785,0.5384615384615384,1.4736126541179342,29
-0.038949655093563046,-0.14285714285714285,0.0003484320557491289,0.2876140808344198,0.02564102564102564,-0.02749410840534171,0.003371210559532153,-0.25,0.16322314049586778,-1.0,1.9394987959426422,23
0.03164961636828643,0.0,0.0005225570458108344,0.382040262384076,0.02564102564102564,-0.005895924122019995,0.0051475243763454475,-1.0,-1.0,-1.0,3.4508969099375646,11
-0.14517958412098303,-0.14285714285714285,0.0005225570458108344,0.3007422574865626,-0.019157088122605363,-0.007963010531723606,0.003557658160418041,-0.25,0.08577878103837472,0.7,1.655758079363621,44
-0.10245677888989999,-0.14285714285714285,0.00017424638438752395,0.3146011038635223,0.17901234567901234,-0.022407503908285567,0.0038387776773968585,0.23076923076923078,-0.07427055702917772,0.4,1.470387687058056,82
0.10099427836496444,0.2,0.0003484320557491289,0.3782430587164315,0.18404907975460122,-0.02749410840534171,0.0049805748083602734,-1.0,-1.0,-1.0,3.896109532105448,22
0.13943430772144705,0.1111111111111111,0.0003484320557491289,0.37923199272892527,0.11036789297658862,-0.006153846153846154,0.0050656315892785905,-1.0,-1.0,-1.0,3.751713214336946,34
0.3336755270394134,0.2727272727272727,0.0,0.35596416784535595,-0.18222222222222223,-0.0025549310168625446,0.004507772184859841,-0.25,-0.25,0.14285714285714285,1.7945090358931295,30
0.07155507118043727,0.1111111111111111,0.0006966213862765587,0.29296066252587993,-0.064,-0.002811142346026067,0.00340913775770703,-0.25,0.1536050156739812,0.5384615384615384,1.4886103004429576,1
-0.1442903015929649,-0.06666666666666667,0.0008706251088281386,0.3803583579042867,0.11036789297658862,-0.010038610038610039,0.0051884657146565455,-1.0,-1.0,-1.0,3.7177809200026015,63
-0.0845832504475831,0.0,0.00017424638438752395,0.25006862475981334,0.09215017064846416,-0.03453730556287899,0.0026532101939128502,0.0,0.2761394101876676,0.8064516129032258,1.5467578310879333,14
0.1595838150289017,0.2,0.00017424638438752395,0.39369729249889035,0.20833333333333334,-0.07772589947816534,0.004775748823480976,-0.25,-0.7685589519650655,-0.5,2.5628492875122246,10
0.00033003300330029366,0.0,0.0006966213862765587,0.37281910009182734,0.19879518072289157,-0.047797062750333776,0.0049616713264792394,-1.0,-1.0,-1.0,3.6253996692811086,35
0.03919218975786838,0.0,0.0005225570458108344,0.3427952850613423,-0.05976095617529881,-0.030732860520094562,0.004410003611640889,-0.6666666666666666,-0.24042879019908117,0.0,1.3845093090378036,8
0.0033816513426069713,0.0,0.0010445682451253482,0.3212422360248447,0.007462686567164179,-0.010298661174047374,0.0038640390778291647,-1.0,-0.018867924528301886,0.5714285714285714,1.9375903383884912,24
0.17372130029552166,0.1111111111111111,0.0003484320557491289,0.3331706126433976,0.02564102564102564,0.0007639419404125286,0.0040660841676253496,-0.42857142857142855,-0.08579088471849866,-0.5,1.6631848211447702,20
0.009213323883770368,-0.06666666666666667,0.0003484320557491289,0.38148064297034184,0.029197080291970802,-0.01134020618556701,0.0051443749030483195,-1.0,-1.0,-1.0,3.503390726957114,27
-0.06212378002454565,-0.06666666666666667,0.0006966213862765587,0.3812004530011325,0.14469453376205788,-0.02641904263667277,0.005043581227619702,-1.0,-1.0,-1.0,3.6868446787049716,21
0.04246575342465753,0.0,0.0005225570458108344,0.3823196925163916,0.01845018450184502,0.00025477707006369424,0.005156972676592282,-1.0,-1.0,-1.0,3.449169937235361,56
0.03769988351159589,0.0,0.0008706251088281386,0.37979568671963676,0.11036789297658862,-0.006928406466512702,0.0050656315892785905,-1.0,-1.0,-1.0,3.540728126372441,68
0.07999932504260668,0.058823529411764705,0.0013922728854855553,0.37668263746292496,0.16875,-0.01605385810460901,0.005777018476335105,-1.0,-1.0,-1.0,3.7074786413837257,71
-0.014287308851434305,0.058823529411764705,0.0003484320557491289,0.2975057855489843,-0.0390625,-0.06197564276048714,0.002789298486670707,-0.42857142857142855,0.2602739726027397,0.85,2.0136378982892587,62
0.09522071025555923,0.1111111111111111,0.0006966213862765587,0.27068873465029364,-0.015267175572519083,-0.03371970495258166,0.0030613636868335983,0.0,0.21206225680933852,0.7777777777777778,1.5196054562022914,51
-0.10299204952357834,-0.14285714285714285,0.0005225570458108344,0.38077969174977333,0.04659498207885305,-0.022141182599635323,0.005128627237442777,-1.0,-1.0,-1.0,3.7010162330922363,38
0.019741100323624576,0.0,0.0008706251088281386,0.32659600690165147,0.15286624203821655,-0.009259259259259259,0.004031363500947624,0.23076923076923078,-0.1297071129707113,-0.5,1.3738409408724697,47
0.22123666281012982,0.23809523809523808,0.0010445682451253482,0.3510688836104513,0.15286624203821655,-0.05088377075522228,0.0050341307734197895,-1.0,-1.0,-1.0,4.020229496327803,45
0.019494299176347804,0.0,0.0006966213862765587,0.3684697179842811,0.2849462365591398,-0.07654320987654321,0.004201787185499715,-0.25,-0.3798977853492334,0.5384615384615384,1.9227111959788599,74
