avg_path_dir,diameter,nb_edges,Cascade,FFL,Fan-In,Fan-Out,Mutual-In,Mutual-Out,Regulating-Mutual,total_error,graph_id
0.1746864468609943,0.2,0.0001397233477714126,0.17451280928399387,-0.14285714285714285,0.0883733055265902,0.004134801858831278,-1.0,-1.0,-1.0,3.7847042297353237,19
0.16812578792547975,0.2,0.0001397233477714126,0.21735520033215694,-0.3168044077134986,0.10824939436440138,0.004219181775291501,-0.8181818181818182,-0.7514995715509855,-0.9287305122494433,3.5133055974408465,64
0.23959667093469908,0.25,0.0001397233477714126,0.08716707021791767,-0.18316831683168316,0.01686814731515322,0.0026058192128535747,-0.6216216216216216,-0.16467236467236468,-0.7637474541751528,2.329587188329217,55
0.2089181943820037,0.3333333333333333,0.0001397233477714126,0.1736986301369863,-0.16019417475728157,0.06647090229578216,0.003040404410417964,-0.3953488372093023,-0.2994278448823903,-0.9116997792494481,2.552271824004717,31
0.11909220699757099,0.14285714285714285,0.0001397233477714126,0.14064280829724185,-0.18463444857496902,0.06572268234036868,0.0014367150206238124,-0.09090909090909091,0.14619883040935672,-0.819327731092437,1.7109613798465733,49
0.07881725642268538,0.07692307692307693,0.0001397233477714126,0.18706199460916442,-0.0888382687927107,0.0804627925322114,0.0035514223995899387,-0.6666666666666666,-0.6417670682730924,-1.0,2.8242282699669694,66
0.2351530176924191,0.25,0.00041905294035479815,0.19176760638868046,-0.11357018054746651,0.0762118610487386,0.004050407640883116,-1.0,-1.0,-1.0,3.871172126258543,60
0.1707248957078773,0.25,0.0002794076557697681,0.1764962865880297,-0.2078332280480101,0.09321924024374433,0.004822847905159639,-0.5789473684210527,-0.7336726039016115,-0.9908045977011494,3.2068004761724045,62
0.20110980326214895,0.29411764705882354,0.0002794076557697681,0.212861467794133,-0.17372621240024555,0.0941587877217977,0.003954487756112313,-0.875,-0.7620689655172413,-1.0,3.6172767791662723,6
0.1154676794757223,0.14285714285714285,0.0,0.23100458949515554,-0.3259361997226075,0.11108286731062532,0.004270953281393817,-0.22448979591836735,-0.7307366638441999,-1.0,2.8858458919052143,74
