avg_path_dir,diameter,nb_edges,Cascade,FFL,Fan-In,Fan-Out,Mutual-In,Mutual-Out,Regulating-Mutual,total_error,graph_id
0.002353356474672003,-0.14285714285714285,0.0,0.19704080211669683,0.12578901601050316,-0.04536582480629325,0.0005613598187471527,-0.07792207792207792,-0.11250115849719072,-0.15903627304627674,0.8634270115496007,102
0.006794353657822325,-0.14285714285714285,0.0,0.0948151694852061,0.0362952186547274,0.1221050801574588,0.0006427643753776113,0.011904761904761904,-0.10583347129727046,-0.16336384400395998,0.6846118063937275,60
0.01761195759226,0.0,0.0,0.08414703394709987,0.06502496471386317,0.11866857819609798,0.0008516548107710844,-0.25757575757575757,-0.20307881361963956,-0.18350671589345632,0.9304654763489456,112
0.001707288355115986,-0.14285714285714285,0.0,0.19559857005841835,0.14336028871215664,0.06086771699566938,0.0007129743343465896,-0.1292517006802721,-0.1556490703249049,-0.19742425873581376,1.0274290110538407,46
0.012175230106023551,0.0,0.0,0.11044515924991707,0.051499017674459906,0.05239595201394009,0.0007176753595462416,-0.10666666666666667,-0.16129104624099155,-0.15252579046168602,0.6477165377732311,101
0.004052625396452495,-0.14285714285714285,0.0,0.18997095524579166,0.1557395405206028,0.0728636625924566,0.0007827288645527044,-0.0641025641025641,-0.16272240019541176,-0.23145570972833376,1.0245473295033087,58
0.006008382426214122,-0.14285714285714285,0.0,0.15539882377928652,0.07860128600028035,0.04021287572293573,0.0006270802610566713,-0.23880597014925373,-0.13409390900477047,-0.14741607429461143,0.9440215444955519,79
0.01398459078354413,0.0,0.0,0.11501212511894895,0.07015596663039536,0.09323414352594113,0.0006722857094169137,-0.012195121951219513,-0.1301340050185364,-0.16756991641278024,0.6029581551507827,6
0.005133620816099056,-0.14285714285714285,0.0,0.16845312133830873,0.09443573114040665,0.13715917689847926,0.0007662395705046374,-0.07096774193548387,-0.15830279976505468,-0.19600194051423628,0.9740775148357159,25
0.009521028037383167,0.0,0.0,0.20846303001184,0.11958321027000667,0.00501041490739177,0.0009832867314380235,-0.14482758620689656,-0.24918518876020493,-0.23464738484731928,0.9722211297724804,36
0.011973780043699901,0.0,0.0,0.09521997528587961,0.05093718647845193,0.12336784673569347,0.0007202957382392239,-0.05732484076433121,-0.15275873731209091,-0.16086204092728382,0.6531647032856701,55
-0.005246465305154593,0.0,0.0,0.20065571725139408,0.14378945259009385,-0.07401555663587749,0.0006167002893127574,-0.22058823529411764,-0.12601486750303167,-0.1801949413942011,0.9511219362631832,14
0.00481248899583308,0.0,0.0,0.22794555764583013,0.12293870513048595,0.14949110945357427,0.0007969710346434497,0.07262569832402235,-0.15227120643625583,-0.2309010798958194,0.9617828169164645,27
0.015730206640352924,0.0,0.0,0.076441945765861,-0.048722018588820526,0.1217779102845998,0.0006906454297829283,-0.1773049645390071,-0.20577779201229862,-0.07395489728049867,0.7204003805412216,75
0.011051818155308677,0.0,0.0,0.10856449362465263,0.04212858653454544,0.10219321082508921,0.0006508212425025966,-0.07792207792207792,-0.13727999472728822,-0.1404093583984282,0.6202003614298929,9
0.006474293247400032,0.0,0.0,0.15192987229786623,0.049050192706459286,0.14597728920028993,0.0008702338215049037,-0.09933774834437085,-0.19565424513729895,-0.19176706577127692,0.8410609405264671,1
0.007782328847279097,0.0,0.0,0.1526153552231787,0.04165233644859813,0.2671331571036127,0.0009054197335597307,-0.024691358024691357,-0.17736630077244336,-0.22204762233277375,0.8941938784861369,19
0.00833357700517558,0.0,0.0,0.202248240319596,0.06538628401016432,0.12079493589026104,0.0008324350665008227,0.062146892655367235,-0.19946880534786154,-0.17777400186661346,0.83698517216154,68
0.01275034932463905,0.0,0.0,0.16371942928624522,0.06737534469837528,0.13434882695792721,0.0009169669236596943,-0.1292517006802721,-0.2156405164581783,-0.20488429156610724,0.9288874258954041,109
0.005833553190865661,0.0,0.0,0.12481121980465519,0.10412888120074784,0.16431036928459974,0.0007991203464904329,-0.0440251572327044,-0.16067427224533667,-0.21430638846714364,0.8188889617725437,54
-0.003165024994823537,-0.14285714285714285,0.0,0.2026591625643011,0.07549109058714491,0.19661810495693083,0.0009310013723713586,-0.006060606060606061,-0.17989555168709953,-0.2481998898664043,1.0558775749468245,34
-0.001446921600472436,-0.14285714285714285,0.0,0.19786739747370763,0.11796865592045279,0.03655046471694513,0.0007320480460957221,-0.08496732026143791,-0.14351984801961606,-0.2049298240752171,0.9308396229710876,99
0.006241392445864007,-0.14285714285714285,0.0,0.11568736460709698,0.06251188508403668,0.2198287278184868,0.0008341449823014905,0.15306122448979592,-0.15633154120112414,-0.21597970121324914,1.073333124699098,29
0.007550040969214574,0.0,0.0,0.10876083898789743,0.060914988625832,0.01662238666870679,0.0006876012151130492,-0.14482758620689656,-0.18794408635462653,-0.12157681213798278,0.6488843411662697,0
0.0049292881873129295,-0.14285714285714285,0.0,0.17845273757662758,0.0711700319926377,0.12990609346346507,0.0006914206031330375,0.04046242774566474,-0.1271825607442549,-0.17958077348992874,0.8752324766601676,89
0.007811357186741156,0.0,0.0,0.12651156801630012,0.09527305067159807,0.1932074954922055,0.0007996380625607577,-0.07792207792207792,-0.1607783780753572,-0.21014012377853458,0.8724436892053753,33
0.02008148169551276,0.0,0.0,0.05303437770724958,0.005859564352442519,0.06542402009385948,0.0007396013861498047,-0.4188034188034188,-0.18504952634131755,-0.12575586034501832,0.8747478507249689,42
0.00023583515122926476,-0.14285714285714285,0.0,0.12098876473009436,0.05669930491928748,0.002187689658579272,0.0006423845977569633,-0.38333333333333336,-0.1508670520231214,-0.13081308059875113,0.9886245878692961,37
0.006590702715369509,-0.14285714285714285,0.0,0.10864717589998261,0.0986797925639448,-0.0886691921525147,0.00046119148045286067,-0.5660377358490566,-0.08208642257569325,-0.13203090236028137,1.2260602584544382,108
0.0016191233183196622,0.0,0.0,0.19507079364968574,0.10535132230078242,0.24676099556767814,0.0009920281313213733,0.09782608695652174,-0.20032752436505924,-0.2760779082177161,1.1240257825070843,78
0.008536514061860526,-0.14285714285714285,0.0,0.2663708510266075,0.1643179632617802,0.11092107248855576,0.0010663787343834104,-0.09933774834437085,-0.26215823303699054,-0.2934784372481461,1.3490443410598376,15
0.0012368948050418135,-0.14285714285714285,0.0,0.16248956025999492,0.09953458964857127,-0.012894721760559344,0.0005737436837712791,-0.0375,-0.12065356664948321,-0.14507826603268548,0.7228184856972502,94
0.0057169661966050235,0.0,0.0,0.1700300836296115,0.11412211498256636,-0.05814910718294892,0.0007318754507841458,-0.2028985507246377,-0.17294451194815716,-0.17606529078645497,0.9006585009017657,77
0.01709946672849523,0.0,0.0,0.17395680000573038,0.10117000276985971,0.005682137834036568,0.0007163604577544204,-0.25757575757575757,-0.16466639387023607,-0.1701465515132239,0.8910134707550939,65
0.012232772179180998,0.0,0.0,0.21377316748081662,0.1440038733158589,-0.0139843088882833,0.0008009150932404417,-0.19424460431654678,-0.18372171129261616,-0.21426322737889714,0.9770245799454403,98
-0.000176949392473733,0.0,0.0,0.15638430560686475,0.10808732712881622,0.0735319171242481,0.0007803566989613458,-0.22058823529411764,-0.18200539158951995,-0.1877478748264721,0.9293023576614738,21
